task_id,task,complexity,tool_sequence,tool_transitions,tokens_per_tool,latency_per_tool,total_tokens,n_tool_calls,success
95,Fetch competitor pricing data from the web and email stakeholders with a meeting invite,medium,"[""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""calendar_create_event"", ""email_send_email""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""websearch_search_web"": 808, ""websearch_fetch_url"": 4935, ""calendar_create_event"": 1187, ""email_send_email"": 1409}","{""websearch_search_web"": 1147.3159790039062, ""websearch_fetch_url"": 5224.481821060181, ""calendar_create_event"": 1159.5606803894043, ""email_send_email"": 2929.0175437927246}",9847,8,True
96,"Embed a set of research paper abstracts, search the vector index for related prior work, and run cod",medium,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_get_output""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_get_output""]]","{""vector_embed_query"": 2846, ""vector_search_index"": 3558, ""code_run_code"": 1483, ""code_get_output"": 1533}","{""vector_embed_query"": 4213.5045528411865, ""vector_search_index"": 3091.874599456787, ""code_run_code"": 3737.1010780334473, ""code_get_output"": 932.5120449066162}",11139,8,True
97,"Run code to extract features from a dataset, embed the feature vectors, and search the vector index ",medium,"[""code_run_code"", ""code_get_output"", ""filesystem_read_file"", ""vector_embed_query"", ""vector_search_index""]","[[""code_run_code"", ""code_get_output""], [""code_get_output"", ""filesystem_read_file""], [""filesystem_read_file"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""]]","{""code_run_code"": 965, ""code_get_output"": 1015, ""filesystem_read_file"": 1072, ""vector_embed_query"": 1131, ""vector_search_index"": 1206}","{""code_run_code"": 3146.2037563323975, ""code_get_output"": 843.273401260376, ""filesystem_read_file"": 739.2771244049072, ""vector_embed_query"": 1077.850103378296, ""vector_search_index"": 1540.4603481292725}",6799,5,True
98,"Embed a batch of support tickets, run code to compute resolution-time correlations, and search the v",medium,"[""filesystem_read_file"", ""vector_embed_query"", ""code_run_code"", ""vector_search_index""]","[[""filesystem_read_file"", ""vector_embed_query""], [""vector_embed_query"", ""code_run_code""], [""code_run_code"", ""vector_search_index""]]","{""filesystem_read_file"": 817, ""vector_embed_query"": 341, ""code_run_code"": 341, ""vector_search_index"": 341}","{""filesystem_read_file"": 864.1307353973389, ""vector_embed_query"": 2591.8407440185547, ""code_run_code"": 2591.8407440185547, ""vector_search_index"": 2591.8407440185547}",3123,4,True
99,Research quantum computing frameworks online and send a summary email to the team with a calendar in,medium,"[""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""filesystem_write_file"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""filesystem_write_file""], [""filesystem_write_file"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 811, ""websearch_fetch_url"": 995, ""filesystem_write_file"": 1529, ""email_send_email"": 1661, ""calendar_create_event"": 1745}","{""websearch_search_web"": 843.4293270111084, ""websearch_fetch_url"": 17110.960483551025, ""filesystem_write_file"": 5386.780261993408, ""email_send_email"": 2112.1363639831543, ""calendar_create_event"": 1349.4153022766113}",8628,9,True
100,"Run code to generate synthetic test queries, embed each query, and search the vector index to valida",medium,"[""code_run_code"", ""code_get_output"", ""vector_embed_query"", ""vector_search_index""]","[[""code_run_code"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""]]","{""code_run_code"": 916, ""code_get_output"": 966, ""vector_embed_query"": 1033, ""vector_search_index"": 1095}","{""code_run_code"": 2486.060857772827, ""code_get_output"": 929.2869567871094, ""vector_embed_query"": 1010.6151103973389, ""vector_search_index"": 1039.6504402160645}",5305,4,True
101,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""]]","{""vector_embed_query"": 4689, ""vector_search_index"": 1128, ""code_run_code"": 1598, ""code_get_output"": 1710, ""database_insert_record"": 2247}","{""vector_embed_query"": 11970.074653625488, ""vector_search_index"": 7049.796581268311, ""code_run_code"": 12228.405475616455, ""code_get_output"": 2707.167148590088, ""database_insert_record"": 9782.09137916565}",14132,16,True
102,"Conduct full market analysis: search web for trends, fetch competitor URLs, read policy files, and w",complex,"[""websearch_search_web"", ""websearch_search_web"", ""filesystem_read_file"", ""analytics_run_analysis"", ""analytics_generate_report"", ""email_send_email""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""filesystem_read_file""], [""filesystem_read_file"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""]]","{""websearch_search_web"": 584, ""filesystem_read_file"": 292, ""analytics_run_analysis"": 1034, ""analytics_generate_report"": 1124, ""email_send_email"": 1234}","{""websearch_search_web"": 3511.5652084350586, ""filesystem_read_file"": 1755.7826042175293, ""analytics_run_analysis"": 1444.0417289733887, ""analytics_generate_report"": 1123.887062072754, ""email_send_email"": 1890.3660774230957}",5739,6,True
103,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""vector_embed_query"", ""filesystem_write_file"", ""filesystem_write_file""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""vector_embed_query""], [""vector_embed_query"", ""filesystem_write_file""], [""filesystem_write_file"", ""filesystem_write_file""]]","{""code_run_code"": 2787, ""vector_search_index"": 966, ""analytics_generate_report"": 1152, ""vector_embed_query"": 1249, ""filesystem_write_file"": 1470}","{""code_run_code"": 3045.799732208252, ""vector_search_index"": 1036.1766815185547, ""analytics_generate_report"": 1699.84769821167, ""vector_embed_query"": 1547.62864112854, ""filesystem_write_file"": 7186.522483825684}",9365,8,True
104,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""vector_embed_query""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""vector_embed_query""]]","{""code_run_code"": 2981, ""vector_search_index"": 1025, ""analytics_generate_report"": 1244, ""vector_embed_query"": 1300}","{""code_run_code"": 4159.968614578247, ""vector_search_index"": 1886.2969875335693, ""analytics_generate_report"": 1493.0434226989746, ""vector_embed_query"": 2912.975311279297}",8121,6,True
105,"Coordinate quarterly review: read inbox for team availability, create calendar events for each depar",complex,"[""email_read_inbox"", ""email_read_inbox"", ""calendar_list_events"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event"", ""email_send_email"", ""email_send_email"", ""email_send_email""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_list_events""], [""calendar_list_events"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""email_send_email""]]","{""email_read_inbox"": 1689, ""calendar_list_events"": 960, ""calendar_create_event"": 1182, ""email_send_email"": 1524}","{""email_read_inbox"": 1682.3701858520508, ""calendar_list_events"": 1126.8253326416016, ""calendar_create_event"": 12671.959161758423, ""email_send_email"": 10145.445585250854}",7161,9,True
106,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""filesystem_write_file""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""filesystem_write_file""]]","{""vector_embed_query"": 990, ""vector_search_index"": 1325, ""code_run_code"": 1940, ""filesystem_write_file"": 2078}","{""vector_embed_query"": 12547.104358673096, ""vector_search_index"": 12364.448308944702, ""code_run_code"": 14098.618030548096, ""filesystem_write_file"": 1897.641658782959}",8656,13,True
107,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""analytics_run_analysis"", ""analytics_generate_report"", ""vector_embed_query"", ""filesystem_write_file""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""vector_embed_query""], [""vector_embed_query"", ""filesystem_write_file""]]","{""code_run_code"": 1774, ""vector_search_index"": 1178, ""analytics_run_analysis"": 730, ""analytics_generate_report"": 1564, ""vector_embed_query"": 1621, ""filesystem_write_file"": 1780}","{""code_run_code"": 10405.235290527344, ""vector_search_index"": 3045.804023742676, ""analytics_run_analysis"": 3249.279022216797, ""analytics_generate_report"": 1024.7797966003418, ""vector_embed_query"": 1081.2621116638184, ""filesystem_write_file"": 1923.4254360198975}",10630,9,True
108,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""vector_embed_query""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""]]","{""code_run_code"": 3410, ""vector_search_index"": 1158, ""vector_embed_query"": 1475}","{""code_run_code"": 7095.373630523682, ""vector_search_index"": 865.013599395752, ""vector_embed_query"": 1438.0083084106445}",7746,5,True
109,"Perform complete system audit: read all config files, search for known CVEs online, and email findin",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 885, ""websearch_search_web"": 1011, ""email_send_email"": 649, ""calendar_create_event"": 649}","{""filesystem_read_file"": 5410.0964069366455, ""websearch_search_web"": 1160.827875137329, ""email_send_email"": 3256.694555282593, ""calendar_create_event"": 3256.694555282593}",4726,6,True
110,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""code_get_output"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""]]","{""vector_embed_query"": 4968, ""vector_search_index"": 1158, ""code_run_code"": 1758, ""code_get_output"": 1911, ""database_insert_record"": 2520}","{""vector_embed_query"": 12679.214715957642, ""vector_search_index"": 7939.275026321411, ""code_run_code"": 22849.879503250122, ""code_get_output"": 4562.891721725464, ""database_insert_record"": 12001.630783081055}",15333,18,True
111,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""vector_embed_query""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""vector_embed_query""]]","{""code_run_code"": 3389, ""vector_search_index"": 1172, ""analytics_generate_report"": 1412, ""vector_embed_query"": 1475}","{""code_run_code"": 7043.627977371216, ""vector_search_index"": 1864.9699687957764, ""analytics_generate_report"": 1010.0963115692139, ""vector_embed_query"": 1066.8177604675293}",9195,6,True
112,"Perform complete system audit: read all config files, search for known CVEs online, and email findin",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 882, ""websearch_search_web"": 1053, ""email_send_email"": 700, ""calendar_create_event"": 700}","{""filesystem_read_file"": 5629.704236984253, ""websearch_search_web"": 5662.751197814941, ""email_send_email"": 3497.9655742645264, ""calendar_create_event"": 3497.9655742645264}",5056,8,True
113,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""vector_embed_query""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""]]","{""code_run_code"": 2990, ""vector_search_index"": 1033, ""vector_embed_query"": 1256}","{""code_run_code"": 4465.621709823608, ""vector_search_index"": 1030.7607650756836, ""vector_embed_query"": 1879.030466079712}",6756,5,True
114,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""filesystem_write_file""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""filesystem_write_file""]]","{""vector_embed_query"": 924, ""vector_search_index"": 1131, ""code_run_code"": 1652, ""code_get_output"": 1764, ""filesystem_write_file"": 1927}","{""vector_embed_query"": 8254.702806472778, ""vector_search_index"": 6762.104272842407, ""code_run_code"": 12252.165794372559, ""code_get_output"": 3165.095329284668, ""filesystem_write_file"": 1742.2356605529785}",9512,11,True
115,"Coordinate quarterly review: read inbox for team availability, create calendar events for each depar",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""calendar_list_events"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event"", ""email_send_email"", ""email_send_email"", ""email_send_email""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_list_events""], [""calendar_list_events"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""email_send_email""]]","{""email_read_inbox"": 3622, ""calendar_list_events"": 1082, ""calendar_create_event"": 1299, ""email_send_email"": 1644}","{""email_read_inbox"": 3522.4387645721436, ""calendar_list_events"": 3485.6958389282227, ""calendar_create_event"": 8416.003704071045, ""email_send_email"": 10757.368326187134}",9519,11,True
116,"Build a full semantic search pipeline: run code to chunk a document corpus, embed each chunk, search",complex,"[""filesystem_read_file"", ""code_run_code"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""code_run_code"", ""vector_embed_query"", ""filesystem_write_file""]","[[""filesystem_read_file"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""filesystem_write_file""]]","{""filesystem_read_file"": 841, ""code_run_code"": 2432, ""vector_embed_query"": 3652, ""vector_search_index"": 1167, ""filesystem_write_file"": 1592}","{""filesystem_read_file"": 881.2055587768555, ""code_run_code"": 7205.360889434814, ""vector_embed_query"": 4424.731731414795, ""vector_search_index"": 1005.5506229400635, ""filesystem_write_file"": 1619.8632717132568}",11462,8,True
117,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""code_get_output"", ""code_get_output"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""]]","{""vector_embed_query"": 4293, ""vector_search_index"": 1244, ""code_run_code"": 1892, ""code_get_output"": 2124, ""database_insert_record"": 2844}","{""vector_embed_query"": 22441.301107406616, ""vector_search_index"": 10330.819129943848, ""code_run_code"": 30237.475395202637, ""code_get_output"": 6817.277908325195, ""database_insert_record"": 21880.505561828613}",15620,24,True
118,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""vector_embed_query""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""vector_embed_query""]]","{""code_run_code"": 3303, ""vector_search_index"": 1140, ""analytics_generate_report"": 1489, ""vector_embed_query"": 1680}","{""code_run_code"": 7684.8883628845215, ""vector_search_index"": 1058.3946704864502, ""analytics_generate_report"": 3029.304027557373, ""vector_embed_query"": 3077.7385234832764}",9555,6,True
119,"Conduct full market analysis: search web for trends, fetch competitor URLs, read policy files, and w",complex,"[""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""filesystem_read_file"", ""filesystem_read_file"", ""analytics_run_analysis"", ""analytics_generate_report"", ""email_send_email""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""]]","{""websearch_search_web"": 858, ""websearch_fetch_url"": 1044, ""filesystem_read_file"": 1218, ""analytics_run_analysis"": 1312, ""analytics_generate_report"": 1391, ""email_send_email"": 1492}","{""websearch_search_web"": 3742.4988746643066, ""websearch_fetch_url"": 12051.176071166992, ""filesystem_read_file"": 4300.626277923584, ""analytics_run_analysis"": 1234.673261642456, ""analytics_generate_report"": 1269.8640823364258, ""email_send_email"": 2013.1468772888184}",9026,11,True
120,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""analytics_run_analysis"", ""analytics_generate_report"", ""vector_embed_query""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""vector_embed_query""]]","{""code_run_code"": 2452, ""vector_search_index"": 1041, ""analytics_run_analysis"": 600, ""analytics_generate_report"": 1306, ""vector_embed_query"": 1369}","{""code_run_code"": 5417.825937271118, ""vector_search_index"": 993.9525127410889, ""analytics_run_analysis"": 2420.525550842285, ""analytics_generate_report"": 1134.5293521881104, ""vector_embed_query"": 1086.599588394165}",8369,7,True
121,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""filesystem_write_file"", ""vector_embed_query""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""filesystem_write_file""], [""filesystem_write_file"", ""vector_embed_query""]]","{""code_run_code"": 3565, ""vector_search_index"": 1256, ""filesystem_write_file"": 1686, ""vector_embed_query"": 1919}","{""code_run_code"": 11945.367336273193, ""vector_search_index"": 1209.672451019287, ""filesystem_write_file"": 3916.3978099823, ""vector_embed_query"": 3883.7978839874268}",10623,6,True
122,"Conduct full market analysis: search web for trends, fetch competitor URLs, read policy files, and w",complex,"[""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""filesystem_read_file"", ""analytics_run_analysis"", ""analytics_run_analysis"", ""analytics_generate_report"", ""email_send_email""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""filesystem_read_file""], [""filesystem_read_file"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""]]","{""websearch_search_web"": 856, ""websearch_fetch_url"": 1050, ""filesystem_read_file"": 1195, ""analytics_run_analysis"": 1286, ""analytics_generate_report"": 1387, ""email_send_email"": 1498}","{""websearch_search_web"": 3370.2359199523926, ""websearch_fetch_url"": 12721.49682044983, ""filesystem_read_file"": 917.3591136932373, ""analytics_run_analysis"": 3825.3917694091797, ""analytics_generate_report"": 1121.6416358947754, ""email_send_email"": 2158.693552017212}",9009,12,True
123,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""filesystem_write_file""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""filesystem_write_file""]]","{""vector_embed_query"": 1917, ""vector_search_index"": 1452, ""code_run_code"": 2076, ""code_get_output"": 2190, ""filesystem_write_file"": 2429}","{""vector_embed_query"": 14855.643272399902, ""vector_search_index"": 23237.79058456421, ""code_run_code"": 21192.070960998535, ""code_get_output"": 2977.360248565674, ""filesystem_write_file"": 3303.3366203308105}",12751,17,True
