task_id,task,complexity,tool_sequence,tool_transitions,tokens_per_tool,latency_per_tool,total_tokens,n_tool_calls,success
105,"Build AI pipeline report: read model config files, search arXiv for papers, run code to extract benc",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""code_run_code"", ""code_get_output"", ""vector_embed_query"", ""analytics_generate_report""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_generate_report""]]","{""filesystem_read_file"": 586, ""websearch_search_web"": 293, ""code_run_code"": 1099, ""code_get_output"": 1149, ""vector_embed_query"": 641, ""analytics_generate_report"": 641}","{""filesystem_read_file"": 3903.3851623535156, ""websearch_search_web"": 1951.6925811767578, ""code_run_code"": 2730.13973236084, ""code_get_output"": 934.8468780517578, ""vector_embed_query"": 2065.0177001953125, ""analytics_generate_report"": 2065.0177001953125}",6043,7,True
106,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,[],[],{},{},1192,0,True
107,"Coordinate a multi-stakeholder onboarding: read inbox for new hire start dates, create calendar even",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""calendar_create_event"", ""email_send_email"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""]]","{""email_read_inbox"": 11135, ""websearch_search_web"": 6155, ""calendar_create_event"": 1588, ""email_send_email"": 397}","{""email_read_inbox"": 9907.659769058228, ""websearch_search_web"": 3864.1178607940674, ""calendar_create_event"": 19820.44506072998, ""email_send_email"": 4955.111265182495}",19277,19,True
108,"Coordinate a multi-stakeholder onboarding: read inbox for new hire start dates, create calendar even",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""]]","{""email_read_inbox"": 2700}","{""email_read_inbox"": 3000.338315963745}",3782,3,True
109,"Perform complete system audit: read all config files, search for known CVEs online, run code to test",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""code_run_code"", ""analytics_generate_report""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""]]","{""filesystem_read_file"": 2613, ""websearch_search_web"": 3105, ""code_run_code"": 1263, ""analytics_generate_report"": 1454}","{""filesystem_read_file"": 2689.2478466033936, ""websearch_search_web"": 3151.5259742736816, ""code_run_code"": 2348.4010696411133, ""analytics_generate_report"": 3286.5195274353027}",10168,8,True
110,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_send_email"", ""email_send_email"", ""calendar_create_event"", ""email_read_inbox"", ""calendar_create_event"", ""email_send_email"", ""email_send_email""]","[[""email_send_email"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""email_send_email""]]","{""email_send_email"": 3526, ""calendar_create_event"": 1556, ""email_read_inbox"": 1124}","{""email_send_email"": 11260.099411010742, ""calendar_create_event"": 5544.265985488892, ""email_read_inbox"": 1215.5461311340332}",7917,7,True
111,"Coordinate a multi-stakeholder onboarding: read inbox for new hire start dates, create calendar even",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""calendar_create_event"", ""email_send_email"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""]]","{""email_read_inbox"": 2700, ""websearch_search_web"": 2109, ""websearch_fetch_url"": 1146, ""calendar_create_event"": 1192, ""email_send_email"": 298}","{""email_read_inbox"": 2632.0197582244873, ""websearch_search_web"": 1710.686206817627, ""websearch_fetch_url"": 898.2412815093994, ""calendar_create_event"": 18767.911911010742, ""email_send_email"": 4691.977977752686}",9316,11,True
112,"Perform complete system audit: read all config files, search for known CVEs online, run code to test",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""code_run_code"", ""code_get_output"", ""analytics_generate_report"", ""filesystem_write_file""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""analytics_generate_report""], [""analytics_generate_report"", ""filesystem_write_file""]]","{""filesystem_read_file"": 900, ""websearch_search_web"": 1112, ""code_run_code"": 1477, ""code_get_output"": 1527, ""analytics_generate_report"": 1832, ""filesystem_write_file"": 2135}","{""filesystem_read_file"": 9981.130599975586, ""websearch_search_web"": 11012.499809265137, ""code_run_code"": 5855.160236358643, ""code_get_output"": 1069.291353225708, ""analytics_generate_report"": 5988.021373748779, ""filesystem_write_file"": 5039.888858795166}",11295,12,True
113,"Coordinate a multi-stakeholder onboarding: read inbox for new hire start dates, create calendar even",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""database_query_db"", ""calendar_create_event"", ""email_send_email"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""database_query_db""], [""database_query_db"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""]]","{""email_read_inbox"": 2700, ""websearch_search_web"": 1020, ""database_query_db"": 1089, ""calendar_create_event"": 1164, ""email_send_email"": 291}","{""email_read_inbox"": 2890.765428543091, ""websearch_search_web"": 773.1878757476807, ""database_query_db"": 1233.8714599609375, ""calendar_create_event"": 23842.212677001953, ""email_send_email"": 5960.553169250488}",8129,10,True
114,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_send_email"", ""calendar_create_event"", ""email_read_inbox"", ""calendar_create_event"", ""email_send_email""]","[[""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_send_email"": 1734, ""calendar_create_event"": 1586, ""email_read_inbox"": 1028}","{""email_send_email"": 4203.4125328063965, ""calendar_create_event"": 3415.013313293457, ""email_read_inbox"": 962.6543521881104}",5841,5,True
115,"Build AI pipeline report: read model config files, search arXiv for papers, run code to extract benc",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""code_run_code"", ""vector_embed_query"", ""filesystem_write_file""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""filesystem_write_file""]]","{""filesystem_read_file"": 428, ""websearch_search_web"": 428, ""code_run_code"": 1093, ""vector_embed_query"": 1150, ""filesystem_write_file"": 1371}","{""filesystem_read_file"": 1214.9946689605713, ""websearch_search_web"": 1214.9946689605713, ""code_run_code"": 4064.804792404175, ""vector_embed_query"": 1063.9195442199707, ""filesystem_write_file"": 3767.988443374634}",5992,5,True
116,"Plan a full quarterly review cycle: read inbox for team availability, send scheduling emails to each",complex,"[""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""websearch_search_web"", ""database_query_db"", ""email_send_email"", ""email_send_email"", ""email_send_email"", ""calendar_list_events"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event"", ""email_send_email"", ""email_send_email"", ""email_send_email""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""database_query_db""], [""database_query_db"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""calendar_list_events""], [""calendar_list_events"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""email_send_email""]]","{""email_read_inbox"": 1723, ""websearch_search_web"": 1954, ""database_query_db"": 1063, ""email_send_email"": 3258, ""calendar_list_events"": 1425, ""calendar_create_event"": 3206}","{""email_read_inbox"": 1728.1494140625, ""websearch_search_web"": 1824.7275352478027, ""database_query_db"": 1176.1078834533691, ""email_send_email"": 26830.403566360474, ""calendar_list_events"": 1357.4743270874023, ""calendar_create_event"": 7741.444110870361}",14861,15,True
117,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_send_email"", ""calendar_create_event"", ""email_read_inbox"", ""calendar_create_event"", ""email_send_email""]","[[""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_send_email"": 1798, ""calendar_create_event"": 1632, ""email_read_inbox"": 1056}","{""email_send_email"": 5469.619035720825, ""calendar_create_event"": 4436.062812805176, ""email_read_inbox"": 1111.1156940460205}",6102,5,True
118,"Coordinate a multi-stakeholder onboarding: read inbox for new hire start dates, create calendar even",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""calendar_create_event"", ""email_send_email"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""]]","{""email_read_inbox"": 4805, ""websearch_search_web"": 1142, ""calendar_create_event"": 1208, ""email_send_email"": 302}","{""email_read_inbox"": 5006.037473678589, ""websearch_search_web"": 1009.7424983978271, ""calendar_create_event"": 23976.30214691162, ""email_send_email"": 5994.075536727905}",9356,11,True
119,"Conduct full market analysis: search web for trends, fetch competitor URLs, run code to parse pricin",complex,"[""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""code_get_output"", ""vector_embed_query"", ""analytics_generate_report""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_generate_report""]]","{""websearch_search_web"": 1709, ""websearch_fetch_url"": 1011, ""code_run_code"": 1283, ""code_get_output"": 1333, ""vector_embed_query"": 1417, ""analytics_generate_report"": 1686}","{""websearch_search_web"": 2113.935947418213, ""websearch_fetch_url"": 5870.033740997314, ""code_run_code"": 3902.5542736053467, ""code_get_output"": 883.3737373352051, ""vector_embed_query"": 1244.8029518127441, ""analytics_generate_report"": 4300.281763076782}",10457,9,True
120,"Coordinate a multi-stakeholder onboarding: read inbox for new hire start dates, create calendar even",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""websearch_search_web"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""websearch_search_web"", ""calendar_list_events"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""websearch_search_web"", ""calendar_create_event""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""calendar_list_events""], [""calendar_list_events"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""calendar_create_event""]]","{""email_read_inbox"": 10992, ""websearch_search_web"": 5339, ""calendar_list_events"": 1467, ""calendar_create_event"": 1883}","{""email_read_inbox"": 9808.290481567383, ""websearch_search_web"": 9057.692527770996, ""calendar_list_events"": 1329.7386169433594, ""calendar_create_event"": 1173.5329627990723}",19683,17,True
121,"Coordinate a multi-stakeholder onboarding: read inbox for new hire start dates, create calendar even",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event"", ""email_send_email""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_read_inbox"": 3722, ""websearch_search_web"": 4635, ""calendar_create_event"": 1340, ""email_send_email"": 335}","{""email_read_inbox"": 7039.08896446228, ""websearch_search_web"": 3577.6872634887695, ""calendar_create_event"": 27362.796783447266, ""email_send_email"": 6840.699195861816}",12090,13,True
122,"Conduct full market analysis: search web for trends, fetch competitor URLs, run code to parse pricin",complex,"[""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""analytics_generate_report""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_generate_report""]]","{""websearch_search_web"": 882, ""websearch_fetch_url"": 1050, ""code_run_code"": 1275, ""vector_embed_query"": 1338, ""analytics_generate_report"": 1409}","{""websearch_search_web"": 5572.630405426025, ""websearch_fetch_url"": 5539.2165184021, ""code_run_code"": 3018.169164657593, ""vector_embed_query"": 1199.1753578186035, ""analytics_generate_report"": 1028.3455848693848}",7618,9,True
123,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_send_email"", ""calendar_create_event"", ""email_read_inbox"", ""calendar_create_event"", ""email_send_email""]","[[""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_send_email"": 2115, ""calendar_create_event"": 2053, ""email_read_inbox"": 1013}","{""email_send_email"": 3503.484010696411, ""calendar_create_event"": 2801.35178565979, ""email_read_inbox"": 2942.3835277557373}",6651,5,True
124,"Coordinate a multi-stakeholder onboarding: read inbox for new hire start dates, create calendar even",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""calendar_list_events"", ""calendar_create_event"", ""email_send_email"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""calendar_list_events""], [""calendar_list_events"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""]]","{""email_read_inbox"": 2700, ""websearch_search_web"": 4399, ""calendar_list_events"": 1260, ""calendar_create_event"": 1316, ""email_send_email"": 329}","{""email_read_inbox"": 4412.971258163452, ""websearch_search_web"": 4120.301723480225, ""calendar_list_events"": 1681.6940307617188, ""calendar_create_event"": 27191.189765930176, ""email_send_email"": 6797.797441482544}",12047,13,True
125,"Perform complete system audit: read all config files, search for known CVEs online, run code to test",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""code_run_code"", ""code_get_output"", ""analytics_generate_report""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""analytics_generate_report""]]","{""filesystem_read_file"": 882, ""websearch_search_web"": 1050, ""code_run_code"": 1341, ""code_get_output"": 1391, ""analytics_generate_report"": 1671}","{""filesystem_read_file"": 6593.147277832031, ""websearch_search_web"": 7483.009099960327, ""code_run_code"": 4161.968231201172, ""code_get_output"": 935.431957244873, ""analytics_generate_report"": 7231.180667877197}",8319,9,True
126,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_send_email"", ""calendar_create_event"", ""email_read_inbox"", ""calendar_create_event"", ""email_send_email""]","[[""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_send_email"": 2107, ""calendar_create_event"": 2071, ""email_read_inbox"": 1018}","{""email_send_email"": 5877.208948135376, ""calendar_create_event"": 3717.9250717163086, ""email_read_inbox"": 1069.7412490844727}",6603,5,True
127,"Plan a full quarterly review cycle: read inbox for team availability, send scheduling emails to each",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_send_email"", ""email_send_email"", ""email_send_email"", ""calendar_list_events"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event"", ""email_send_email"", ""email_send_email"", ""email_send_email""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""calendar_list_events""], [""calendar_list_events"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""email_send_email""]]","{""email_read_inbox"": 1723, ""email_send_email"": 5133, ""calendar_list_events"": 1280, ""calendar_create_event"": 4425}","{""email_read_inbox"": 2301.222562789917, ""email_send_email"": 23723.27709197998, ""calendar_list_events"": 1911.5312099456787, ""calendar_create_event"": 5359.630823135376}",14667,12,True
128,"Plan a full quarterly review cycle: read inbox for team availability, send scheduling emails to each",complex,"[""email_read_inbox"", ""websearch_search_web"", ""email_send_email"", ""email_send_email"", ""email_send_email"", ""calendar_list_events"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event"", ""email_send_email"", ""email_send_email"", ""email_send_email""]","[[""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""calendar_list_events""], [""calendar_list_events"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""email_send_email""]]","{""email_read_inbox"": 831, ""websearch_search_web"": 892, ""email_send_email"": 2946, ""calendar_list_events"": 1268, ""calendar_create_event"": 2901}","{""email_read_inbox"": 1085.0129127502441, ""websearch_search_web"": 1872.9515075683594, ""email_send_email"": 27963.97376060486, ""calendar_list_events"": 1567.6798820495605, ""calendar_create_event"": 9050.116062164307}",10929,12,True
129,"Conduct full market analysis: search web for trends, fetch competitor URLs, run code to parse pricin",complex,"[""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""analytics_generate_report""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_generate_report""]]","{""websearch_search_web"": 862, ""websearch_fetch_url"": 990, ""code_run_code"": 1147, ""vector_embed_query"": 1211, ""analytics_generate_report"": 1421}","{""websearch_search_web"": 3759.4761848449707, ""websearch_fetch_url"": 3929.0566444396973, ""code_run_code"": 2667.363166809082, ""vector_embed_query"": 1310.7037544250488, ""analytics_generate_report"": 3935.041904449463}",7424,7,True
130,"Coordinate a multi-stakeholder onboarding: read inbox for new hire start dates, create calendar even",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""calendar_list_events"", ""email_send_email"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event"", ""email_send_email""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""calendar_list_events""], [""calendar_list_events"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_read_inbox"": 2700, ""websearch_search_web"": 1020, ""calendar_list_events"": 1098, ""email_send_email"": 3068, ""calendar_create_event"": 1512}","{""email_read_inbox"": 3110.419511795044, ""websearch_search_web"": 1584.6264362335205, ""calendar_list_events"": 3251.4002323150635, ""email_send_email"": 7497.738599777222, ""calendar_create_event"": 19743.937492370605}",11456,11,True
131,"Coordinate a multi-stakeholder onboarding: read inbox for new hire start dates, create calendar even",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""]]","{""email_read_inbox"": 2700}","{""email_read_inbox"": 5151.253461837769}",3847,3,True
132,"Perform complete system audit: read all config files, search for known CVEs online, run code to test",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""code_run_code"", ""analytics_run_analysis"", ""code_get_output"", ""analytics_generate_report""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""code_run_code""], [""code_run_code"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""code_get_output""], [""code_get_output"", ""analytics_generate_report""]]","{""filesystem_read_file"": 858, ""websearch_search_web"": 523, ""code_run_code"": 523, ""analytics_run_analysis"": 597, ""code_get_output"": 597, ""analytics_generate_report"": 1484}","{""filesystem_read_file"": 3625.1158714294434, ""websearch_search_web"": 2825.237989425659, ""code_run_code"": 2825.237989425659, ""analytics_run_analysis"": 2064.6839141845703, ""code_get_output"": 2064.6839141845703, ""analytics_generate_report"": 4720.745086669922}",6318,7,True
133,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,[],[],{},{},1072,0,True
134,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_read_inbox"", ""email_send_email"", ""calendar_create_event"", ""calendar_list_events"", ""email_send_email"", ""email_read_inbox"", ""email_send_email""]","[[""email_read_inbox"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_list_events""], [""calendar_list_events"", ""email_send_email""], [""email_send_email"", ""email_read_inbox""], [""email_read_inbox"", ""email_send_email""]]","{""email_read_inbox"": 2156, ""email_send_email"": 3237, ""calendar_create_event"": 506, ""calendar_list_events"": 1127}","{""email_read_inbox"": 2035.9797477722168, ""email_send_email"": 8752.96926498413, ""calendar_create_event"": 2952.0063400268555, ""calendar_list_events"": 2089.256525039673}",8664,7,True
