task_id,task,complexity,tool_sequence,tool_transitions,tokens_per_tool,latency_per_tool,total_tokens,n_tool_calls,success
102,"Run a full content-ops workflow: read draft files, search the web for citation sources, fetch and em",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""code_run_code"", ""analytics_run_analysis"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 851, ""websearch_search_web"": 918, ""websearch_fetch_url"": 1011, ""vector_embed_query"": 1200, ""vector_search_index"": 1343, ""code_run_code"": 1412, ""analytics_run_analysis"": 414, ""analytics_generate_report"": 414, ""email_send_email"": 414, ""calendar_create_event"": 414}","{""filesystem_read_file"": 1080.1875591278076, ""websearch_search_web"": 995.5670833587646, ""websearch_fetch_url"": 4910.9601974487305, ""vector_embed_query"": 7103.121757507324, ""vector_search_index"": 913.1357669830322, ""code_run_code"": 985.9259128570557, ""analytics_run_analysis"": 3982.7499389648438, ""analytics_generate_report"": 3982.7499389648438, ""email_send_email"": 3982.7499389648438, ""calendar_create_event"": 3982.7499389648438}",10360,14,True
103,"Conduct full market analysis: search web for trends, fetch 3 competitor URLs, run code to parse pric",complex,"[""websearch_search_web"", ""websearch_search_web"", ""analytics_run_analysis"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""analytics_generate_report"", ""code_run_code"", ""filesystem_write_file"", ""code_get_output"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""analytics_generate_report""], [""analytics_generate_report"", ""code_run_code""], [""code_run_code"", ""filesystem_write_file""], [""filesystem_write_file"", ""code_get_output""], [""code_get_output"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 604, ""analytics_run_analysis"": 302, ""websearch_fetch_url"": 843, ""analytics_generate_report"": 281, ""code_run_code"": 691, ""filesystem_write_file"": 691, ""code_get_output"": 522, ""email_send_email"": 522, ""calendar_create_event"": 522}","{""websearch_search_web"": 3923.4976768493652, ""analytics_run_analysis"": 1961.7488384246826, ""websearch_fetch_url"": 6789.060115814209, ""analytics_generate_report"": 2263.0200386047363, ""code_run_code"": 2830.742835998535, ""filesystem_write_file"": 2830.742835998535, ""code_get_output"": 2392.735481262207, ""email_send_email"": 2392.735481262207, ""calendar_create_event"": 2392.735481262207}",6938,12,True
104,"Run a full content-ops workflow: read draft files, search the web for citation sources, fetch and em",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 847, ""websearch_search_web"": 896, ""websearch_fetch_url"": 1050, ""vector_embed_query"": 1335, ""vector_search_index"": 1534, ""code_run_code"": 1601, ""analytics_generate_report"": 1655, ""email_send_email"": 906, ""calendar_create_event"": 906}","{""filesystem_read_file"": 1197.5963115692139, ""websearch_search_web"": 915.0435924530029, ""websearch_fetch_url"": 15010.70261001587, ""vector_embed_query"": 14889.191389083862, ""vector_search_index"": 1032.3612689971924, ""code_run_code"": 897.240400314331, ""analytics_generate_report"": 1207.2365283966064, ""email_send_email"": 2253.1204223632812, ""calendar_create_event"": 2253.1204223632812}",12874,17,True
105,"Conduct full market analysis: search web for trends, fetch 3 competitor URLs, run code to parse pric",complex,"[""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""analytics_run_analysis"", ""vector_embed_query"", ""filesystem_write_file"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""vector_embed_query""], [""vector_embed_query"", ""filesystem_write_file""], [""filesystem_write_file"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 884, ""websearch_fetch_url"": 1023, ""code_run_code"": 1290, ""analytics_run_analysis"": 717, ""vector_embed_query"": 717, ""filesystem_write_file"": 614, ""email_send_email"": 614, ""calendar_create_event"": 614}","{""websearch_search_web"": 2942.0642852783203, ""websearch_fetch_url"": 4566.157579421997, ""code_run_code"": 3733.520269393921, ""analytics_run_analysis"": 1992.2378063201904, ""vector_embed_query"": 1992.2378063201904, ""filesystem_write_file"": 5557.825088500977, ""email_send_email"": 5557.825088500977, ""calendar_create_event"": 5557.825088500977}",8613,11,True
106,"Perform DevOps pipeline audit: read deployment config files, search web for best practices, fetch do",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""analytics_run_analysis"", ""code_run_code"", ""vector_embed_query"", ""vector_search_index"", ""analytics_generate_report"", ""filesystem_write_file"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_generate_report""], [""analytics_generate_report"", ""filesystem_write_file""], [""filesystem_write_file"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 390, ""websearch_search_web"": 390, ""analytics_run_analysis"": 195, ""code_run_code"": 593, ""vector_embed_query"": 593, ""vector_search_index"": 486, ""analytics_generate_report"": 486, ""filesystem_write_file"": 486, ""email_send_email"": 845, ""calendar_create_event"": 845}","{""filesystem_read_file"": 3703.763008117676, ""websearch_search_web"": 3703.763008117676, ""analytics_run_analysis"": 1851.881504058838, ""code_run_code"": 1454.2179107666016, ""vector_embed_query"": 1454.2179107666016, ""vector_search_index"": 2712.071657180786, ""analytics_generate_report"": 2712.071657180786, ""filesystem_write_file"": 2712.071657180786, ""email_send_email"": 2119.5192337036133, ""calendar_create_event"": 2119.5192337036133}",7398,12,True
107,"Perform DevOps pipeline audit: read deployment config files, search web for best practices, fetch do",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""database_query_db"", ""code_run_code"", ""vector_embed_query"", ""vector_search_index"", ""analytics_run_analysis"", ""analytics_generate_report"", ""filesystem_write_file"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""database_query_db""], [""database_query_db"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""filesystem_write_file""], [""filesystem_write_file"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 386, ""websearch_search_web"": 386, ""database_query_db"": 193, ""code_run_code"": 581, ""vector_embed_query"": 581, ""vector_search_index"": 650, ""analytics_run_analysis"": 650, ""analytics_generate_report"": 423, ""filesystem_write_file"": 423, ""email_send_email"": 423, ""calendar_create_event"": 423}","{""filesystem_read_file"": 3795.7382202148438, ""websearch_search_web"": 3795.7382202148438, ""database_query_db"": 1897.8691101074219, ""code_run_code"": 1274.402379989624, ""vector_embed_query"": 1274.402379989624, ""vector_search_index"": 1250.8819103240967, ""analytics_run_analysis"": 1250.8819103240967, ""analytics_generate_report"": 4028.181314468384, ""filesystem_write_file"": 4028.181314468384, ""email_send_email"": 4028.181314468384, ""calendar_create_event"": 4028.181314468384}",7280,13,True
108,"Run a full content-ops workflow: read draft files, search the web for citation sources, fetch and em",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_embed_query"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 850, ""websearch_search_web"": 906, ""websearch_fetch_url"": 1065, ""vector_embed_query"": 628, ""vector_search_index"": 628, ""code_run_code"": 1355, ""analytics_generate_report"": 745, ""email_send_email"": 745, ""calendar_create_event"": 1591}","{""filesystem_read_file"": 951.1933326721191, ""websearch_search_web"": 908.3261489868164, ""websearch_fetch_url"": 10534.113645553589, ""vector_embed_query"": 1749.0990161895752, ""vector_search_index"": 1749.0990161895752, ""code_run_code"": 973.9799499511719, ""analytics_generate_report"": 2071.162462234497, ""email_send_email"": 2071.162462234497, ""calendar_create_event"": 1321.6710090637207}",10347,13,True
109,"Build AI pipeline report: read model config files, search arXiv for latest papers, fetch paper abstr",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""filesystem_read_file"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""vector_search_index"", ""analytics_run_analysis"", ""filesystem_write_file"", ""analytics_generate_report"", ""email_send_email"", ""email_send_email"", ""calendar_create_event"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""filesystem_write_file""], [""filesystem_write_file"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""]]","{""filesystem_read_file"": 612, ""websearch_search_web"": 306, ""websearch_fetch_url"": 1130, ""code_run_code"": 1304, ""vector_embed_query"": 366, ""vector_search_index"": 366, ""analytics_run_analysis"": 366, ""filesystem_write_file"": 366, ""analytics_generate_report"": 365, ""email_send_email"": 730, ""calendar_create_event"": 730}","{""filesystem_read_file"": 3370.103359222412, ""websearch_search_web"": 1685.051679611206, ""websearch_fetch_url"": 9699.487686157227, ""code_run_code"": 1075.4475593566895, ""vector_embed_query"": 2134.880542755127, ""vector_search_index"": 2134.880542755127, ""analytics_run_analysis"": 2134.880542755127, ""filesystem_write_file"": 2134.880542755127, ""analytics_generate_report"": 3245.816469192505, ""email_send_email"": 6491.63293838501, ""calendar_create_event"": 6491.63293838501}",8926,18,True
110,"Build AI pipeline report: read model config files, search arXiv for latest papers, fetch paper abstr",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""vector_search_index"", ""analytics_run_analysis"", ""filesystem_write_file"", ""analytics_generate_report"", ""email_send_email"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""filesystem_write_file""], [""filesystem_write_file"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 450, ""websearch_search_web"": 450, ""websearch_fetch_url"": 1100, ""code_run_code"": 1266, ""vector_embed_query"": 469, ""vector_search_index"": 469, ""analytics_run_analysis"": 469, ""filesystem_write_file"": 869, ""analytics_generate_report"": 869, ""email_send_email"": 1314, ""calendar_create_event"": 657}","{""filesystem_read_file"": 1190.6917095184326, ""websearch_search_web"": 1190.6917095184326, ""websearch_fetch_url"": 13708.86206626892, ""code_run_code"": 901.2954235076904, ""vector_embed_query"": 1971.5347290039062, ""vector_search_index"": 1971.5347290039062, ""analytics_run_analysis"": 1971.5347290039062, ""filesystem_write_file"": 4532.778739929199, ""analytics_generate_report"": 4532.778739929199, ""email_send_email"": 5842.286109924316, ""calendar_create_event"": 2921.143054962158}",10734,16,True
111,"Build AI pipeline report: read model config files, search arXiv for latest papers, fetch paper abstr",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""calendar_list_events"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""analytics_run_analysis"", ""analytics_generate_report"", ""filesystem_write_file"", ""email_send_email"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""calendar_list_events""], [""calendar_list_events"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""filesystem_write_file""], [""filesystem_write_file"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 314, ""websearch_search_web"": 314, ""calendar_list_events"": 314, ""websearch_fetch_url"": 1195, ""code_run_code"": 1366, ""vector_embed_query"": 737, ""analytics_run_analysis"": 737, ""analytics_generate_report"": 849, ""filesystem_write_file"": 849, ""email_send_email"": 1284, ""calendar_create_event"": 642}","{""filesystem_read_file"": 1650.423526763916, ""websearch_search_web"": 1650.423526763916, ""calendar_list_events"": 1650.423526763916, ""websearch_fetch_url"": 15678.017139434814, ""code_run_code"": 821.0878372192383, ""vector_embed_query"": 1631.795883178711, ""analytics_run_analysis"": 1631.795883178711, ""analytics_generate_report"": 2602.8573513031006, ""filesystem_write_file"": 2602.8573513031006, ""email_send_email"": 6573.262691497803, ""calendar_create_event"": 3286.6313457489014}",10908,16,True
112,"Run a full content-ops workflow: read draft files, search the web for citation sources, fetch and em",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""vector_search_index"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""code_run_code"", ""code_get_output"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""vector_search_index""], [""vector_search_index"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 303, ""websearch_search_web"": 303, ""vector_search_index"": 303, ""websearch_fetch_url"": 1077, ""vector_embed_query"": 1248, ""code_run_code"": 1451, ""code_get_output"": 1500, ""analytics_generate_report"": 836, ""email_send_email"": 836, ""calendar_create_event"": 1777}","{""filesystem_read_file"": 2280.430555343628, ""websearch_search_web"": 2280.430555343628, ""vector_search_index"": 2280.430555343628, ""websearch_fetch_url"": 6177.370548248291, ""vector_embed_query"": 6526.26371383667, ""code_run_code"": 2317.6467418670654, ""code_get_output"": 918.9906120300293, ""analytics_generate_report"": 2704.6360969543457, ""email_send_email"": 2704.6360969543457, ""calendar_create_event"": 1218.8475131988525}",11638,14,True
113,"Perform a full database maintenance pass: query the compliance database for expired records, then qu",complex,"[""database_query_db"", ""database_query_db"", ""database_insert_record"", ""database_insert_record""]","[[""database_query_db"", ""database_query_db""], [""database_query_db"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""]]","{""database_query_db"": 902, ""database_insert_record"": 1068}","{""database_query_db"": 3446.371555328369, ""database_insert_record"": 4209.758758544922}",3208,4,True
114,"Build AI pipeline report: read model config files, search arXiv for latest papers, fetch paper abstr",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""vector_search_index"", ""analytics_run_analysis"", ""filesystem_write_file"", ""email_send_email"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""filesystem_write_file""], [""filesystem_write_file"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 450, ""websearch_search_web"": 450, ""websearch_fetch_url"": 1085, ""code_run_code"": 1241, ""vector_embed_query"": 454, ""vector_search_index"": 454, ""analytics_run_analysis"": 454, ""filesystem_write_file"": 438, ""email_send_email"": 876, ""calendar_create_event"": 438}","{""filesystem_read_file"": 1368.699073791504, ""websearch_search_web"": 1368.699073791504, ""websearch_fetch_url"": 11474.76315498352, ""code_run_code"": 913.7523174285889, ""vector_embed_query"": 1716.1295413970947, ""vector_search_index"": 1716.1295413970947, ""analytics_run_analysis"": 1716.1295413970947, ""filesystem_write_file"": 4132.730007171631, ""email_send_email"": 8265.460014343262, ""calendar_create_event"": 4132.730007171631}",8473,15,True
115,"Perform DevOps pipeline audit: read deployment config files, search web for best practices, fetch do",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""database_query_db"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""vector_search_index"", ""analytics_run_analysis"", ""filesystem_write_file"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""database_query_db""], [""database_query_db"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""filesystem_write_file""], [""filesystem_write_file"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 472, ""websearch_search_web"": 236, ""database_query_db"": 236, ""websearch_fetch_url"": 580, ""code_run_code"": 290, ""vector_embed_query"": 290, ""vector_search_index"": 501, ""analytics_run_analysis"": 501, ""filesystem_write_file"": 501, ""analytics_generate_report"": 599, ""email_send_email"": 599, ""calendar_create_event"": 599}","{""filesystem_read_file"": 5362.499713897705, ""websearch_search_web"": 2681.2498569488525, ""database_query_db"": 2681.2498569488525, ""websearch_fetch_url"": 4804.924011230469, ""code_run_code"": 2402.4620056152344, ""vector_embed_query"": 2402.4620056152344, ""vector_search_index"": 4049.091577529907, ""analytics_run_analysis"": 4049.091577529907, ""filesystem_write_file"": 4049.091577529907, ""analytics_generate_report"": 3050.2524375915527, ""email_send_email"": 3050.2524375915527, ""calendar_create_event"": 3050.2524375915527}",7681,14,True
116,"Run a full content-ops workflow: read draft files, search the web for citation sources, fetch and em",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""vector_search_index"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""code_run_code"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""vector_search_index""], [""vector_search_index"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 850, ""websearch_search_web"": 473, ""vector_search_index"": 473, ""websearch_fetch_url"": 1098, ""vector_embed_query"": 1287, ""code_run_code"": 1418, ""analytics_generate_report"": 776, ""email_send_email"": 776, ""calendar_create_event"": 1655}","{""filesystem_read_file"": 809.87548828125, ""websearch_search_web"": 1372.298002243042, ""vector_search_index"": 1372.298002243042, ""websearch_fetch_url"": 4025.4135131835938, ""vector_embed_query"": 7504.264354705811, ""code_run_code"": 907.8307151794434, ""analytics_generate_report"": 1908.9369773864746, ""email_send_email"": 1908.9369773864746, ""calendar_create_event"": 1135.9784603118896}",10714,13,True
117,"Run a full content-ops workflow: read draft files, search the web for citation sources, fetch and em",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""vector_search_index"", ""code_run_code"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_get_output"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_get_output""], [""code_get_output"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 251, ""websearch_search_web"": 251, ""vector_search_index"": 251, ""code_run_code"": 251, ""websearch_fetch_url"": 912, ""code_get_output"": 304, ""analytics_generate_report"": 1358, ""email_send_email"": 760, ""calendar_create_event"": 760}","{""filesystem_read_file"": 2625.047206878662, ""websearch_search_web"": 2625.047206878662, ""vector_search_index"": 2625.047206878662, ""code_run_code"": 2625.047206878662, ""websearch_fetch_url"": 5573.25553894043, ""code_get_output"": 1857.7518463134766, ""analytics_generate_report"": 1316.282033920288, ""email_send_email"": 2298.696994781494, ""calendar_create_event"": 2298.696994781494}",6980,11,True
118,"Conduct full market analysis: search web for trends, fetch 3 competitor URLs, run code to parse pric",complex,"[""websearch_search_web"", ""database_query_db"", ""analytics_run_analysis"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""code_get_output"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event"", ""filesystem_write_file""]","[[""websearch_search_web"", ""database_query_db""], [""database_query_db"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""code_get_output""], [""code_get_output"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""filesystem_write_file""]]","{""websearch_search_web"": 313, ""database_query_db"": 313, ""analytics_run_analysis"": 313, ""websearch_fetch_url"": 753, ""code_run_code"": 251, ""vector_embed_query"": 251, ""code_get_output"": 396, ""analytics_generate_report"": 396, ""email_send_email"": 396, ""calendar_create_event"": 396, ""filesystem_write_file"": 1928}","{""websearch_search_web"": 2089.6239280700684, ""database_query_db"": 2089.6239280700684, ""analytics_run_analysis"": 2089.6239280700684, ""websearch_fetch_url"": 11532.214879989624, ""code_run_code"": 3844.071626663208, ""vector_embed_query"": 3844.071626663208, ""code_get_output"": 2825.467109680176, ""analytics_generate_report"": 2825.467109680176, ""email_send_email"": 2825.467109680176, ""calendar_create_event"": 2825.467109680176, ""filesystem_write_file"": 3283.2045555114746}",7933,13,True
